2019-10-26 17:29:55,"b""AT_USER darn! as per our customer bill of rights, you're entitled to a $15 credit for the inconvenience URL please dm us your confirmation code, name, and email address."""
2019-10-26 17:28:52,"b""AT_USER thanks, sam. we have crews working to complete the maintenance needed for the plane. we know delays can be challenging and we're sorry for the inconvenience. if you'd like to look at rebooking options, please send us the confirmation code and your full name via dm."""
2019-10-26 17:25:38,b'AT_USER i was in 5c'
2019-10-26 17:24:50,b'AT_USER full flight'
2019-10-26 17:24:12,"b'AT_USER sorry to hear, joe! have you reached out to our crew about being moved to another seat with a working tv?'"
2019-10-26 17:23:42,"b'AT_USER what\xe2\x80\x99s wrong with this picture? yup, there isn\xe2\x80\x99t one. flt. 2957, jfk to aru also delayed an hour this morning URL'"
2019-10-26 17:20:17,b'AT_USER can you delete your tweet with your confirmation code and send it via dm? we want to help keep your information private. you can also send us your flight number in a public tweet.'
2019-10-26 17:20:07,b'AT_USER AT_USER any chance you can hook up a once loyal AT_USER customer and get me in vegas on time for my next meeting? already missed my first one... comestealmeaway jetblue jetbluedelays'
2019-10-26 17:18:42,"b'rt AT_USER tatum and brown were in sync tonight, logging 25pts/9reb/4ast apiece and connecting on the break for tonight\xe2\x80\x99s AT_USER play o\xe2\x80\xa6'"
2019-10-26 17:17:35,b'AT_USER boston to vegas'
2019-10-26 17:14:30,"b""AT_USER hi sam. what's your flight number? we'll take a closer look."""
2019-10-26 17:14:14,"b'AT_USER hi, jenna. we hear you, we know delays can be tough. our crews are working to complete the maintenance needed as quickly as possible. we appreciate your patience.'"
2019-10-26 17:13:30,b'umm now we\xe2\x80\x99re being told that we\xe2\x80\x99re not getting an update until 3 even tho it says we\xe2\x80\x99re departing at 3! AT_USER should\xe2\x80\x99ve flown AT_USER and got in when our co worker got in. can\xe2\x80\x99t believe i haven\xe2\x80\x99t gotten a tweet back from AT_USER yet.. jetblueflashfares'
2019-10-26 17:11:27,b'wow AT_USER - this delay from bos to las is killing us! what gives? jetblueflashfares URL'
2019-10-26 17:09:39,b'pretravel day is here!! i can\xe2\x80\x99t believe this time tomorrow we will be in AT_USER AT_USER yay! \xf0\x9f\x98\x81\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb honeymoon vacation florida orlando AT_USER hhn29 AT_USER URL'
2019-10-26 17:00:01,"b'starting in december, jetblue and american airlines flights to santa clara, holguin and camaguey in cuba would be banned. URL'"
2019-10-26 16:57:34,b'jetblue considering charging $5 to check carry-on URL news URL'
2019-10-26 16:53:55,b'rt AT_USER why laromanaairport? because since you land you start living great experiences &amp; creating the best ambiance for the m\xe2\x80\xa6'
2019-10-26 16:35:39,"b""AT_USER you're allowed a carry-on bag and a personal item. if the bags you've mentioned meet the size requirements given on this page, you'll be good. URL"""
2019-10-26 16:34:09,b'AT_USER am i able to bring a laptop bag(like a school bag but smaller) as well as a bag as carry for flights? if you need a picture of the laptop bag i can provide?'
2019-10-26 16:11:21,"b'rt AT_USER my flight just kicked off with our pilot apologizing for the sweltering heat on the plane, telling us it would get hotte\xe2\x80\xa6'"
2019-10-26 15:25:38,"b'its obnoxious to keep us here twiddling our thumbs without giving us the option to try another flight, airport, or refund. if you wanna play the 5hr waiting game go ahead, but customer service always wins and rn, ur service sucks AT_USER makeitright'"
2019-10-26 14:10:05,b'\xe2\x80\x98AT_USER is ridiculous.. msy airport no where close to getting power after tropical system olga blew three area and still trying to charge people $75 to reschedule.. 1 hour on plane at gate to then get off.. why didn\xe2\x80\x99t i fly AT_USER \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbf\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f URL'
2019-10-26 05:51:55,"b'reposted from puravidacup2020 \xe2\x80\xa2 \xe2\x80\xa2 \xe2\x80\xa2 greetings jetblue crew, we would like to take an opportunity to invite jetblue to the 1st annual pura vida cup 2020 airline soccer tournament held in jaco beach, costa rica.\xe2\x80\xa6 URL'"
2019-10-26 03:15:08,"b""AT_USER you are the awesome one! we can take a look for your pencil case, for sure. please fill out this form and we'll check as soon as possible. URL"""
2019-10-26 03:11:10,b'why is a bud light 8$ on a AT_USER flight\xf0\x9f\xa4\xad'
2019-10-26 01:09:56,b'i\xe2\x80\x99m on a plane for 3 more hours but shout out to jetblue\xe2\x80\x99s free wifi which allows me to watch AT_USER and AT_USER on AT_USER thelastdrivein halloweenhootenanny URL'
2019-10-26 00:47:29,"b'amazing, great weather and plane is delayed until 11:22 pm, so far. \xe2\x80\x94 traveling to providence, rhode island from jetblue terminal URL'"
2019-10-26 00:31:40,"b'going on two hours, but at least the a/c is back on! AT_USER'"
2019-10-25 23:13:29,"b""AT_USER it looks like the issue today was a lack of available air traffic control staff in pls. while we don't have control over this, we certainly don't expect it to happen again as it's very rare."""
2019-10-25 23:00:41,"b'""jetblue is testing a new option for passengers, by allowing carry-on sized bags (22 x 14 x 9 inches, and weighing a maximum of 25 pounds) at the check-in counter as checked luggage for only $5."" travelfees checkedluggage jointhetravelrevolution URL'"
2019-10-25 22:43:04,"b""my quick take on the u.s. banning all non-havana flights to cuba. let's not blow this out of proportion. someone in network planning at AT_USER or AT_USER is welcome to dm me to tell me otherwise. but i doubt these routes have been big winners. URL"""
2019-10-25 21:54:36,"b'.AT_USER flight. \xf0\x9f\x92\xba is detached frm 1 armrest. ask person in uniform if i cud change seat coz mines broken. response: i\xe2\x80\x99m not working this flight. 2 min later (same person): i can put u in the back, if 1 is free. same person then offers some1 else a \xe2\x80\x9ceven more space\xe2\x80\x9d seat. \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'"
2019-10-25 21:02:56,"b'tried to let the jetblue employee pushing an elderly man in a wheelchair go in front of us, only to have a couple cut us off so they could cut them off. welcome to new jersey!!!'"
2019-10-25 19:25:12,"b'airlines should be worried about digital insider threats as much as physical security threats, per the recent $750,000 ticket fraud case. read our latest post to learn more: URL insiderthreat threatmanagement security URL'"
2019-10-25 16:30:14,b'hi AT_USER - a shout out to melissa in boston at gate 12 right now masterfully and helpfully handling a slight delay with a great attitude - even making food suggestions. the kind of service that makes jb my # 1!'
2019-10-25 13:46:31,b'AT_USER AT_USER i was about to write a blog post about it &amp; include \xe2\x80\x9caudio\xe2\x80\x9d to showcase the massive lack of customer service.'
2019-10-25 13:28:12,b'rt AT_USER looks like AT_USER gained a customer and AT_USER AT_USER lost one today. 6 am flights in 10 days their lose there are o\xe2\x80\xa6'
2019-10-25 13:04:23,b'the gate agent who scammed her own airline: URL'
2019-10-25 13:04:20,b'i\xe2\x80\x99m impressed with AT_USER customer service. the plane had an issue with debarking which caused a minor delay. they immediately sent an apology email with a $25 credit. i\xe2\x80\x99ve never seen another airline do this. makes me wonder. how is your customer service game?'
2019-10-25 12:58:58,b'en route to the bahamas to provide disaster relief to the deaf... so grateful for our partnership with AT_USER and the friendly crew at AT_USER offthegridbahamas deaf hurricanedorian URL'
2019-10-25 09:09:03,b'airinmar signs three-year agreement with jetblue to provide aerospace component value engineering cost oversight services URL URL'
2019-10-25 04:31:12,b'on jetblue flight to california. my seat is in the exit row but i\xe2\x80\x99m unable to recline the seat. they should tell you that before u purchase the ticket.'
2019-10-25 03:09:31,"b""AT_USER is it on espn or espn2? i'm on a jetblue flight and espn has some rando college football game and espn2 isn't working."""
2019-10-25 02:38:28,"b'AT_USER AT_USER i would but last time i offered to fly you out on southwest you said some of the most aggressive, vile things in response...and you just kept yelling jetblue'"
2019-10-25 01:27:07,"b""the nice thing about being a former eatingdisorder kid is that after jetblue loses your luggage it's easy to replace your wardrobe on poshmark because you've obsessively scrutinized your body and know how to display it optimally. invisibledisabilitiesweek"""
2019-10-25 01:16:45,b'AT_USER thank you for assigning me the seat with the broken screen for my long flight to sfo. much appreciated. URL'
2019-10-24 20:00:58,b'pleading with the powers that be at AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER and AT_USER to put a stop to the opening of AT_USER on nov 6'
2019-10-24 18:05:05,b'.AT_USER technology ventures. traveltech tech AT_USER URL'
2019-10-24 16:07:55,b'rt AT_USER chillin workin on some new beats for y\xe2\x80\x99all tellem URL soundcloud johnjohn tunein nowplaying \xe2\x80\xa6'
2019-10-24 15:48:02,b'bookdrop the book fairs when you were in elementary school AT_USER'
2019-10-24 15:45:00,b'out here doing a jetblue flag football event with AT_USER URL'
2019-10-24 14:39:50,"b'join us, AT_USER and AT_USER on november 12th for a free webinar on how organizations can better track and manage compliance, risk, and performance. URL URL'"
2019-10-24 12:30:22,b'webinar with joni geurts of AT_USER and AT_USER AT_USER pierre mitchell on supplier enablement &amp; fraudprevention URL'
2019-10-24 08:25:11,"b'jetblue, southwest top annual list of family-friendly airlines URL'"
2019-10-24 05:52:39,b'totally ridiculous that there are no restaurants or shops open for red eye AT_USER passengers at the harveymilkterminal AT_USER'
2019-10-24 04:39:47,"b'rt AT_USER netflix, amazon, chevron, delta airlines, eli lilly, general motors, gannett, goodyear tire and rubber, halliburton, ibm\xe2\x80\xa6'"
2019-10-24 04:16:28,b'.AT_USER retains the position of the best presentation slide i have seen in my career. URL'
2019-10-24 00:19:08,b'.AT_USER if spy kids 3 isn\xe2\x80\x99t available to stream on my flight i expect a full refund'
2019-10-23 23:51:03,"b'and ejmr did tell me billions is an interesting show, when i was obsessing with that site. AT_USER URL'"
2019-10-23 19:33:09,"b""AT_USER is testing out a new low cost checked bag option in orlando so that you don't have to carry around your smaller bags in the airport. it's a brilliant move that offers passengers more choices when traveling. i love the decision to test this and hope it goes well!"""
2019-10-23 18:46:16,b'AT_USER my esa dog morty and i am are mosaic flyers - have a house in vegas and ny for now and go every 3 months to vegas. as you can see morty was in the cockpit - the pilot loved him on this flight lol. URL'
2019-10-23 16:16:40,"b""day 2 of the how i built this summit! our lineup of founders is packed, tbh: \xe2\x9c\xa8david neeleman, AT_USER \xe2\x9c\xa8james park &amp; eric friedman, AT_USER \xe2\x9c\xa8jen rubio, AT_USER and so many more! if you couldn't make it - we got you. follow hibtsummit for live updates. \xe2\x9c\xa8 URL"""
2019-10-23 16:14:39,"b'rt AT_USER jetblue booking dilemma, awesome dtw airport change &amp; easier checkouts online coming URL via AT_USER'"
2019-10-23 14:35:43,b'this is the second time in about a month i have flown AT_USER and they have had mechanical problems. that\xe2\x80\x99s not okay. especially with how often i fly.'
2019-10-23 10:17:25,"b""i travel alot always check a bag as its a hassel. i see so many larger bags being carted through or multiple big bags. here's a tip. eliminate 1st bag fee, remove over head bins, no bags in cabin. it would improve services. URL"""
2019-10-23 03:08:40,b'watching the worldseries on AT_USER at 34k feet &amp; reading about a treasonous president on twitter what a world URL'
2019-10-22 22:55:56,"b""AT_USER you're missing the point. people don't want to wait at the end of their flight after being nickle and dimed on the front end. jetblue launches a new \xe2\x80\x93 and maybe useful \xe2\x80\x93 carry-on bag fee trial \xe2\x80\x93 URL - URL"""
2019-10-22 22:05:46,"b""the head of jetblue's vc arm reveals which startups the airline is investing in to make travel quicker, greener, and less miserable URL"""
2019-10-22 18:15:47,b'shoutout to jetblue for having free wifi so i can spew my sleep deprived plane thoughts into the void'
2019-10-22 17:56:04,"b'jetblue: new york / newark \xe2\x80\x93 fort lauderdale (and vice versa). $117. roundtrip, including all taxes a good sale for nonstop service to/from fort lauderdale delta also have a $117 fare from/to laguardia and jfk but that is read more URL URL'"
2019-10-22 17:21:26,"b'up next, AT_USER of AT_USER takes the stage with AT_USER AT_USER to discuss AT_USER venture-capital arm. ignitiontranspo URL'"
2019-10-22 16:47:59,"b'when you take delta instead of jetblue there are consequences. such as your flight being inevitably, inexplicably delayed. which leads to you watching your amtrak firstclass dreams vanishing into air as you\xe2\x80\xa6 URL'"
2019-10-22 01:28:14,b'bruh i\xe2\x80\x99m run drunk as fuck on this jetblue flight'
2019-10-21 21:07:26,b'AT_USER AT_USER i have a friend who plays wheelchair basketball for team usa. she was on a united flight with a layover and they sent both her day chair and ball chair direct to the destination so she spent her entire layover in an aisle chair which she could not push by herself (1/2)'
2019-10-21 20:22:24,"b'shoutout to jetblue flight 337! this crew was awesome, interactive, and efficient. first time flying jetblue and i can\xe2\x80\x99t wait to fly with them again. excellent experience, would recommend'"
2019-10-21 20:16:04,"b'pubrooms supporting great british pubs :) rt AT_USER jetblue agent faces 20 years in prison for giving $785,000 worth of free travel URL pubs URL'"
2019-10-21 18:56:02,"b'i prefer to fly jetblue but i like american , delta &amp; united.'"
2019-10-21 03:15:57,b'yo AT_USER let\xe2\x80\x99s make a bet if i can get million retweets i can get free airline tickets for life can that be a deal a man needs his vaca'
2019-10-20 21:16:26,"b'this job at jetblue lookin real right, y\xe2\x80\x99all gon see me somewhere new all the time. maldives first mark my worddss'"
2019-10-20 19:55:19,b'wow. the pilot just finished the final descent announcement by humping the jetblue credit card. do me a favor and concentrate on landing the effing plane? pleaseandthankyou'
2019-10-20 16:54:48,b'.AT_USER saw that your flights to mexico city are cancelled as of jan 2020. i booked 9 tickets for my family this week out of fll for my wedding in may. need to can cancel these tickets and get a refund. why even let people book if you knew you were going to do this!?'
2019-10-20 15:01:19,"b'""we want to expand their minds and show them they can do just about anything. our girls are the leaders of the future.\xe2\x80\x9d URL stemed inspire diversityinstem'"
2019-10-20 11:46:23,b'shoutout to the ord AT_USER crew for making me check my carryon even though most of the overhead bins are empty. now i remember why i stopped flying your airline years ago and switched to AT_USER URL'
2019-10-20 11:13:48,b'shoutout to the jetblue flight attendant at the gate that not only moved me to an aisle seat for this 6hr flight but also told me he\xe2\x80\x99d try his best to keep the row empty.'
2019-10-20 08:31:54,"b'shame on AT_USER for leaving all on red eye flight 8 from las to fll stranded. no hotel help, no assistance, just come back tomorrow the part is coming from lgb at 10am and we hope to have the plane fixed. many will miss cruises. shame on jet blue.'"
2019-10-20 04:35:07,"b'from the caring flight attendant sasha making sure i was ok to the captain david showing me the cockpit to ease my fears, the crew from jetblue flight 1304 from san juan to back home in nyc really went above &amp; beyond to help my calm anxiety and fears. (of course my hubby too)'"
2019-10-20 01:36:59,"b'just saw the AT_USER flight i was supposed to be on take off, but i\xe2\x80\x99m on AT_USER on a plane with no chargers. the ghetto. real life squidward watching spongebob have fun meme. fly jetblue!'"
2019-10-19 22:36:55,b'AT_USER big little lies and free wifly are fantastic for a trip across the country!'
2019-10-19 19:58:42,b'not sure what\xe2\x80\x99s going on at the airports these days but heard modelektor playing at the peet\xe2\x80\x99s coffee now at jetblue they are playing one of the best vintage ministry dance songs in the terminal goingmainstream AT_USER'
2019-10-19 18:48:06,b'i\xe2\x80\x99m very concerned as to why your employees told my friend that she was not allowed to check her bag and has to wait a day and purchase a whole new flight. and didn\xe2\x80\x99t even offer to send her luggage on another flight. make that make sense. AT_USER'
2019-10-19 14:15:53,"b'jetblue really snapped as the superior airline... free wifi, tvs at every seat, phone charging outlets, free carry on, snacks!! meanwhile spirit charges you $20 for thinking about a sip of water'"
2019-10-19 04:04:04,b'absolute highlight of my AT_USER jfk to roc flight tonight: metal mayhem on AT_USER an hour of pure awesome.'
2019-10-19 03:32:55,b'hey AT_USER trying to get home from a work trip and my arrival went from 11:30 pm to 1:11 am because the engine wouldn\xe2\x80\x99t start. as we sat on the plane waiting for it to be figured out. this is unacceptable. please have planes that are on time and ready to go. jetbluefail'
2019-10-18 21:18:09,b'AT_USER AT_USER i bought my through kayak so it combines spirit and jetblue -so i leave through spirit and come back through jetblue'
2019-10-18 21:13:37,"b'i\xe2\x80\x99ve yet to ride on jetblue or its pig latin cousin, etjay luebay, but want to one day. i just have to get to an airport that flies with it. i did a flight check from portland to las vegas and there would be a layover in long beach. URL'"
2019-10-18 16:29:07,"b'jetblue: seattle \xe2\x80\x93 guayaquil, ecuador. $491. roundtrip, including all taxes a good sale to guayaquil. guayaquil rarely goes on sale. guayaquil is a good springboard to the galapagos. sample travel date: march read more URL URL'"
2019-10-18 15:03:41,b'shoutout to AT_USER for offering AT_USER in their on screen entertainment! so great to see the acknowledgement of anxiousness that can come with travel and giving people a tool to deal. \xf0\x9f\x96\xa4'
2019-10-18 10:32:54,b'AT_USER AT_USER i agree. not always happy when airfares are so high it\xe2\x80\x99s ridiculous and impossible for families to spend holidays together but i try and fly them all the time. because they are my favorite'
2019-10-18 07:58:52,"b'60. wow. now if you are the deep state and do not have this information, you would try to electronically hijack an aircraft right? well, that is exactly what happened with the jfk jetblue plane and that is why q thanked them again when the incident happened.'"
2019-10-17 22:59:00,b'AT_USER hello. please dm me to get a future credit for a canceled flight fee from jfk to ord locator xupuya'
2019-10-17 22:24:10,"b'24. when we see things through these lenses, the p1 picture of the jetblue plane flying away from the apple hq releases all its symbolic potential.'"
2019-10-17 22:11:23,b'4. p1: q is re-posting the jetblue image he used in the [1308-1310] riddle. this riddle was solved in previous posts 1. URL 2. URL and found its epilogue in the riddle 1408-1414.'
2019-10-17 21:43:03,b'.AT_USER any chance you can help me out with the absolutely terrible experience i had today at rdu en route to jfk? intial delay due to an aircraft change led to a cancellation. need for y\xe2\x80\x99all to make it right or you lost a customer for life.'
2019-10-17 20:56:12,b'AT_USER it looks like your flight is delayed due to air traffic control and construction at the airport. flight 584 is currently scheduled to depart at 4:46pm.'
2019-10-17 19:33:25,"b'non-stop from san juan, puerto rico to fort lauderdale, usa for only $173 usd roundtrip with AT_USER URL URL'"
